nearest_university,listing_mode,gender_allowed,area_sqm,bedrooms,bathrooms,total_capacity,price,has_WiFi,has_AC,has_Elevator,has_Balcony,has_WashingMachine,has_NaturalGas
Suez Canal University,EntireUnit,Male,168.9,3,1,3,7561.22,0,0,1,1,1,0
Suez Canal University,EntireUnit,Female,80.3,3,1,3,4539.76,1,1,1,1,1,1
AUC,Room,Female,171.1,3,2,5,6801.9,1,0,1,1,1,1
Assiut University,EntireUnit,Female,125.1,2,1,2,4821.27,0,0,0,0,0,1
Alexandria University,Room,Male,148.7,1,1,1,8956.12,0,0,0,0,0,0
Helwan University,EntireUnit,Male,184.2,3,2,5,9882.36,1,1,0,0,0,1
Zagazig University,Room,Male,151.7,2,1,2,3134.35,0,0,0,1,1,0
Mansoura University,Bed,Male,174.9,4,2,8,1210.4,1,1,1,1,1,1
Minia University,Room,Female,197.5,2,1,3,4690.01,0,1,1,0,1,1
Ain Shams University,EntireUnit,Male,68.4,2,1,3,5896.5,1,1,1,1,1,1
Assiut University,Room,Female,164.4,3,1,3,2337.8,1,0,1,0,0,1
GUC,Bed,Male,137.0,4,2,5,2684.09,0,0,0,0,0,0
Suez Canal University,Bed,Male,132.0,3,2,4,1662.61,1,1,1,1,0,1
Zagazig University,EntireUnit,Male,192.4,1,1,2,7785.67,0,1,0,0,0,0
Zagazig University,Room,Male,115.3,1,1,1,4492.22,0,0,0,0,0,0
Suez Canal University,Bed,Female,190.9,1,1,1,9438.69,1,1,0,1,1,1
Ain Shams University,Room,Female,191.9,4,2,6,3372.64,0,1,1,0,1,0
Cairo University,EntireUnit,Male,186.6,4,2,6,14410.67,1,1,1,1,1,1
Helwan University,Bed,Female,198.3,4,2,7,1500.34,0,1,1,1,0,0
Assiut University,Room,Female,101.1,2,1,3,1755.22,0,0,0,0,0,1
Assiut University,EntireUnit,Female,107.6,4,2,4,4931.59,0,1,1,0,1,0
Helwan University,Room,Male,181.3,4,2,7,2199.77,1,1,1,0,1,0
Fayoum University,Bed,Male,132.4,3,2,4,1650.39,1,1,1,1,0,0
Ain Shams University,Bed,Male,125.9,4,2,7,1297.42,1,1,1,1,1,1
Zagazig University,Bed,Female,188.6,2,2,4,2249.61,1,1,1,0,0,1
AUC,EntireUnit,Male,129.9,2,2,4,16273.89,1,1,1,1,1,1
Benha University,Room,Male,190.5,2,2,4,4386.89,1,0,1,1,0,1
AUC,Bed,Male,176.5,2,2,4,4879.26,0,0,0,0,0,0
Mansoura University,Bed,Female,107.6,4,2,6,702.34,0,0,0,0,0,0
Minia University,EntireUnit,Female,132.4,4,2,5,4452.69,0,0,0,0,0,0
Ain Shams University,Room,Male,178.6,1,1,2,11046.7,1,1,1,1,1,1
Alexandria University,Room,Male,133.8,4,2,7,1843.15,1,0,0,0,0,0
Suez Canal University,EntireUnit,Female,182.8,2,2,4,8413.92,0,0,0,1,1,1
Minia University,Room,Female,99.8,1,1,2,4348.95,0,0,0,1,1,0
Tanta University,Room,Female,124.6,3,1,3,2230.97,1,1,1,0,0,0
Fayoum University,Bed,Male,141.7,1,1,1,7315.96,1,1,1,0,1,0
Mansoura University,Bed,Female,70.0,1,1,1,2996.66,0,0,0,0,0,0
Minia University,Room,Female,105.8,4,2,6,917.12,0,0,0,0,1,0
Suez Canal University,EntireUnit,Female,173.3,4,2,5,7213.7,0,0,1,0,1,1
Tanta University,Bed,Female,103.6,3,2,5,1054.55,1,1,1,0,1,1
Ain Shams University,Room,Male,189.6,4,2,7,3034.77,1,1,1,1,0,1
Ain Shams University,Bed,Male,120.4,4,2,5,1216.35,0,0,0,0,0,0
Minia University,EntireUnit,Female,179.5,3,2,6,8544.05,1,1,0,0,1,1
Helwan University,EntireUnit,Male,112.8,4,2,5,5791.76,0,0,1,1,0,0
Zagazig University,Bed,Male,117.3,3,2,4,1539.77,1,1,1,1,1,1
GUC,Room,Female,123.3,3,2,4,3718.42,0,0,0,0,1,0
AUC,Room,Female,153.4,4,2,4,4237.46,0,0,0,0,0,0
Alexandria University,Room,Female,190.4,1,1,1,11760.75,1,1,0,1,1,1
Helwan University,EntireUnit,Male,111.8,4,2,4,7123.53,1,1,1,1,1,1
AUC,EntireUnit,Female,145.9,2,1,3,15913.22,0,1,1,1,1,1
Benha University,Room,Female,181.8,2,2,4,3758.35,0,0,1,1,1,0
Helwan University,EntireUnit,Female,98.7,3,2,6,6184.38,1,1,0,0,1,1
Minia University,Bed,Female,178.6,4,2,7,972.07,0,0,0,0,0,0
Suez Canal University,Room,Female,78.7,3,2,6,1595.81,1,1,0,1,1,1
GUC,EntireUnit,Female,88.4,3,1,3,10260.0,0,1,1,1,1,1
Assiut University,Bed,Female,48.1,1,1,2,1040.69,0,0,0,1,0,0
AUC,Room,Female,157.4,4,2,8,3860.39,0,1,0,0,0,0
AUC,Room,Female,118.1,3,2,4,3727.0,0,0,0,0,0,0
Mansoura University,Bed,Female,154.2,4,2,4,2011.76,0,0,0,1,1,1
Cairo University,Room,Male,196.6,4,2,4,2885.51,0,0,0,0,0,0
Tanta University,Bed,Female,178.5,2,1,3,2799.09,1,1,0,0,0,1
Benha University,Bed,Female,181.3,4,2,5,1692.67,1,1,1,1,1,1
GUC,Room,Female,79.6,1,1,2,7919.55,1,0,1,0,0,1
Tanta University,EntireUnit,Female,195.5,2,1,2,8116.23,0,0,0,0,0,1
Suez Canal University,EntireUnit,Male,130.7,3,2,5,5806.03,0,0,0,0,0,0
Mansoura University,Bed,Male,196.0,4,2,6,1477.28,1,0,0,1,1,1
Minia University,EntireUnit,Male,183.8,2,1,2,6752.29,0,0,0,1,0,1
Mansoura University,Room,Female,133.7,4,2,6,1623.25,1,0,0,0,1,1
GUC,Bed,Female,175.6,1,1,2,9032.91,0,1,0,0,1,1
Mansoura University,EntireUnit,Male,165.1,2,1,3,8651.24,0,1,0,0,0,1
Helwan University,EntireUnit,Female,98.3,3,2,4,4021.83,0,0,0,0,0,0
GUC,EntireUnit,Female,39.8,1,1,1,4909.37,1,1,1,1,1,1
AUC,Room,Female,117.2,2,2,4,6433.06,1,1,0,1,1,1
GUC,Room,Male,102.2,4,2,4,2548.7,1,1,1,0,1,1
Benha University,Room,Male,112.1,3,2,5,1458.36,0,0,0,0,0,0
Zagazig University,Bed,Male,178.2,1,1,1,8558.33,0,1,0,1,1,0
Fayoum University,Room,Male,131.7,4,2,5,1057.73,0,0,0,0,0,0
Mansoura University,Room,Female,140.6,4,2,7,1869.21,1,0,1,0,1,0
Ain Shams University,Bed,Male,118.3,4,2,4,1943.18,1,1,1,1,0,0
Mansoura University,EntireUnit,Male,193.2,4,2,5,10418.72,1,1,0,0,0,1
Assiut University,Room,Female,180.6,1,1,2,7866.77,0,0,1,1,1,1
AUC,Bed,Male,135.0,3,2,5,2976.25,0,0,0,0,0,0
AUC,Bed,Female,186.7,3,1,3,6475.21,1,1,0,0,0,0
Fayoum University,EntireUnit,Female,114.2,2,1,2,5238.53,1,1,1,1,1,1
Minia University,EntireUnit,Female,145.6,4,2,8,6252.06,1,1,1,0,0,1
Minia University,Bed,Male,166.1,1,1,2,3654.38,1,1,1,0,0,0
GUC,Bed,Male,119.2,1,1,2,6880.75,0,1,1,1,1,1
Minia University,Room,Male,84.0,1,1,2,3609.65,1,0,0,0,0,1
Tanta University,EntireUnit,Female,55.3,2,1,2,3313.69,0,0,1,1,1,1
Assiut University,Room,Male,110.1,1,1,1,6055.67,1,1,0,1,1,1
AUC,Bed,Male,177.7,3,1,3,6429.16,0,0,0,0,0,0
AUC,EntireUnit,Female,78.9,3,1,3,8618.47,0,1,0,0,0,0
GUC,Room,Female,63.7,2,1,3,3565.95,1,1,1,0,1,0
Tanta University,Room,Male,171.9,4,2,5,1765.25,1,0,1,1,1,1
Tanta University,EntireUnit,Male,188.0,1,1,2,8549.17,1,0,1,0,1,1
Suez Canal University,Bed,Male,122.6,2,1,3,2177.55,1,1,0,0,0,1
Benha University,Room,Male,142.9,3,2,5,2151.63,1,0,1,1,1,1
AUC,EntireUnit,Female,110.0,3,1,3,12847.47,0,0,0,1,0,0
Assiut University,Room,Female,51.7,2,1,2,976.88,1,0,0,0,0,0
Assiut University,Bed,Female,157.5,2,2,4,1867.13,1,1,0,0,1,1
Benha University,EntireUnit,Female,186.6,1,1,1,7399.67,0,0,1,1,0,0
Cairo University,Bed,Male,77.4,3,1,3,2208.97,1,1,1,1,1,1
Assiut University,EntireUnit,Male,123.4,1,1,2,6341.08,1,1,1,1,0,1
Fayoum University,EntireUnit,Male,162.4,4,2,8,6337.26,1,0,1,0,1,1
Ain Shams University,Bed,Female,164.8,2,1,2,5486.19,1,1,1,1,0,0
Helwan University,Bed,Male,65.9,2,2,4,1207.04,0,1,1,0,1,1
Tanta University,Room,Male,128.1,1,1,2,6858.56,1,1,1,1,1,1
Helwan University,EntireUnit,Male,77.7,1,1,1,5214.81,1,1,1,0,1,1
GUC,EntireUnit,Male,149.2,2,1,3,13833.63,1,0,1,0,0,0
Assiut University,EntireUnit,Male,122.8,4,2,8,5743.73,1,1,1,1,1,1
Mansoura University,Room,Male,85.1,3,2,6,1825.04,0,1,1,0,1,1
Suez Canal University,Bed,Female,86.7,2,1,3,1348.49,1,0,0,0,0,1
Benha University,Bed,Female,195.8,2,1,3,2934.37,1,1,0,1,0,0
Mansoura University,Room,Male,101.7,2,1,2,2188.87,0,0,0,0,0,0
Mansoura University,EntireUnit,Female,188.6,3,2,5,8944.63,1,1,1,1,1,1
GUC,Room,Female,164.2,4,2,8,4234.91,0,0,0,1,0,1
Zagazig University,Bed,Female,164.3,1,1,1,6597.51,0,0,1,0,0,0
Helwan University,Bed,Male,178.8,4,2,6,1804.16,1,1,1,1,1,1
Benha University,Room,Male,193.4,3,2,4,2945.69,0,0,0,0,1,1
Ain Shams University,Room,Female,118.6,2,2,4,3270.23,0,0,1,1,0,1
Mansoura University,EntireUnit,Male,162.3,2,2,4,9340.45,1,1,0,0,1,1
Helwan University,Bed,Male,170.5,2,1,2,4513.96,1,0,1,0,0,1
Tanta University,Bed,Male,78.6,3,1,3,1317.23,0,0,1,1,1,1
GUC,Bed,Female,51.8,2,1,2,2658.07,0,0,0,1,0,1
Fayoum University,Room,Female,68.3,2,1,3,2068.85,0,1,1,1,1,0
Cairo University,Room,Female,81.4,2,2,4,2978.17,1,0,1,1,0,1
Alexandria University,EntireUnit,Male,143.0,4,2,8,9690.42,0,1,0,0,1,0
Minia University,Room,Male,140.0,3,2,4,1692.96,0,0,0,1,1,0
Cairo University,Bed,Male,173.8,2,1,2,6461.64,1,1,1,1,1,0
GUC,Bed,Female,152.8,1,1,1,16326.3,1,1,1,1,1,1
GUC,Room,Female,95.5,3,1,3,3006.47,1,0,0,1,0,0
GUC,Bed,Female,151.6,2,1,2,8441.77,0,1,1,1,1,1
Ain Shams University,Room,Female,134.0,3,2,4,2283.05,0,0,0,0,0,0
Helwan University,EntireUnit,Male,192.7,4,2,4,9016.54,1,1,0,1,1,0
Alexandria University,EntireUnit,Female,178.7,3,2,4,9854.0,1,0,0,0,0,0
Suez Canal University,Room,Male,165.3,2,1,3,3803.24,1,0,0,0,0,0
Suez Canal University,Bed,Female,193.5,3,2,6,1308.02,0,0,1,1,0,1
AUC,EntireUnit,Male,159.2,3,2,6,18595.07,1,1,1,1,1,1
Helwan University,Bed,Male,125.0,4,2,8,829.2,1,0,1,1,0,1
Zagazig University,EntireUnit,Male,168.5,4,2,6,7744.55,1,1,1,1,1,0
Minia University,Room,Male,174.0,4,2,6,1596.66,0,0,0,0,0,0
GUC,Room,Male,150.9,4,2,7,3717.72,0,0,1,0,0,0
Suez Canal University,EntireUnit,Female,179.9,3,2,6,7995.67,0,0,0,1,0,1
Cairo University,Room,Female,65.0,1,1,1,4944.84,0,1,0,0,0,0
Mansoura University,EntireUnit,Male,156.0,3,2,5,9259.1,1,1,1,1,0,1
Cairo University,Room,Male,112.0,3,1,3,2823.62,1,1,1,1,1,1
GUC,Room,Male,154.5,3,2,6,4409.3,0,0,1,0,1,0
Benha University,Bed,Male,154.5,4,2,7,990.82,0,0,0,0,1,0
Alexandria University,Bed,Female,155.5,2,1,2,5056.75,0,0,1,1,0,0
Zagazig University,Bed,Female,149.9,4,2,5,1395.83,0,0,1,1,1,1
Zagazig University,Room,Male,40.4,1,1,1,2020.1,0,0,0,1,1,0
GUC,EntireUnit,Male,76.0,1,1,2,7033.62,1,0,1,0,1,1
AUC,EntireUnit,Male,114.2,3,2,6,14374.18,0,1,1,1,1,1
GUC,Room,Female,185.4,1,1,2,19466.35,1,1,1,0,0,1
Cairo University,Room,Male,165.4,2,1,2,5343.24,1,0,0,1,1,0
Helwan University,EntireUnit,Male,68.3,2,2,4,3404.28,0,0,1,0,0,1
Ain Shams University,EntireUnit,Male,80.3,3,2,5,5334.17,0,0,1,0,0,0
Minia University,Room,Female,173.8,3,2,5,1994.51,0,0,0,0,0,0
Cairo University,EntireUnit,Female,200.0,1,1,2,12438.52,1,1,1,1,1,1
Benha University,EntireUnit,Male,121.9,2,1,2,5936.31,1,0,0,1,1,1
Ain Shams University,Bed,Male,66.5,1,1,2,3060.13,1,1,1,1,1,1
Benha University,EntireUnit,Female,153.7,2,1,3,8012.88,1,1,1,1,1,1
AUC,EntireUnit,Male,146.4,4,2,4,16731.14,0,1,0,0,1,0
Minia University,Bed,Male,131.6,4,2,4,1330.72,1,0,0,0,1,1
Zagazig University,EntireUnit,Female,180.9,2,2,4,7844.54,0,0,0,1,0,1
Suez Canal University,Room,Female,137.3,4,2,5,1795.96,0,1,0,1,0,0
Tanta University,Bed,Female,107.8,2,2,4,1444.9,1,0,1,1,1,1
Benha University,Bed,Male,92.8,3,2,6,821.39,1,1,1,1,1,1
Alexandria University,Room,Female,116.6,2,1,2,4387.04,1,1,1,0,1,0
Cairo University,Room,Female,117.8,3,2,5,3153.18,1,1,1,1,1,1
Cairo University,Room,Male,141.3,3,2,6,3757.0,1,1,1,1,1,1
Minia University,Bed,Male,170.6,2,1,3,2220.06,0,0,0,0,0,0
Benha University,Room,Male,86.2,2,1,3,1875.06,0,0,0,0,0,1
Suez Canal University,Room,Male,101.6,3,2,5,2126.65,1,1,1,1,1,0
Alexandria University,EntireUnit,Male,146.4,1,1,1,10301.26,1,1,1,1,1,0
Tanta University,EntireUnit,Male,86.7,1,1,2,5449.21,1,1,1,1,0,1
Mansoura University,Room,Male,133.8,4,2,8,1549.33,1,0,1,1,1,1
Zagazig University,Bed,Male,110.2,4,2,6,931.64,1,1,1,1,1,1
Fayoum University,Bed,Female,195.6,2,2,4,2308.99,1,1,0,0,1,1
Ain Shams University,Room,Female,152.8,4,2,8,2129.93,0,0,0,0,0,0
Suez Canal University,Bed,Female,50.9,1,1,1,2554.65,0,0,0,0,1,0
Assiut University,Bed,Male,191.4,4,2,4,1777.25,0,0,0,0,0,0
Alexandria University,Bed,Male,125.8,2,1,2,3798.84,0,0,0,0,1,0
Zagazig University,Room,Female,90.4,3,2,6,1991.74,1,1,1,1,1,1
GUC,Room,Female,170.7,4,2,4,3924.0,0,0,0,0,0,0
Benha University,Room,Female,146.0,1,1,1,7007.08,1,1,0,1,1,0
Suez Canal University,Room,Female,182.0,4,2,8,1960.08,0,0,0,1,0,0
AUC,Bed,Male,196.1,2,1,3,7276.76,1,1,0,0,0,1
Mansoura University,Bed,Male,103.9,4,2,6,851.32,0,1,1,0,0,0
Benha University,Bed,Female,96.0,1,1,1,4499.75,1,0,1,1,1,1
Zagazig University,Room,Female,156.4,4,2,4,1723.53,0,1,1,0,1,0
Ain Shams University,Room,Female,60.9,2,1,2,2319.52,1,1,1,1,1,1
Fayoum University,Bed,Female,70.6,1,1,2,1365.79,0,0,1,0,0,0
GUC,Room,Male,193.7,3,2,5,6885.66,1,1,1,1,1,1
Fayoum University,Bed,Male,104.7,1,1,2,2325.1,1,1,0,0,1,1
Helwan University,Bed,Female,130.4,2,1,3,1904.61,1,0,0,0,1,1
Helwan University,EntireUnit,Female,155.8,4,2,5,7483.1,0,0,1,1,0,0
Benha University,Bed,Male,103.8,2,2,4,1215.1,1,0,0,1,1,1
Helwan University,Room,Female,125.3,4,2,5,1438.61,0,0,0,1,0,0
Suez Canal University,Bed,Male,174.0,2,2,4,2159.97,1,1,1,1,1,1
Fayoum University,EntireUnit,Female,156.0,1,1,1,5700.25,0,0,0,0,0,0
Alexandria University,Bed,Male,139.9,4,2,8,1280.07,1,1,1,1,0,1
Cairo University,Bed,Male,75.8,3,1,3,2137.37,1,1,1,1,1,1
Cairo University,Room,Female,58.1,1,1,1,3129.83,0,0,0,0,0,0
Helwan University,Room,Male,108.4,3,2,6,2105.98,1,1,0,0,0,0
Zagazig University,Room,Female,177.8,1,1,1,8628.85,0,1,1,1,1,1
AUC,Bed,Female,164.9,4,2,8,2418.5,0,0,1,1,1,0
AUC,Bed,Female,164.0,3,2,6,3400.95,1,1,1,1,1,1
Fayoum University,Room,Male,88.7,3,1,3,1257.07,1,0,1,1,1,1
GUC,Room,Female,104.7,4,2,7,2783.11,1,1,0,1,1,0
Assiut University,EntireUnit,Female,87.5,3,1,3,4048.95,0,1,1,0,1,1
Fayoum University,Room,Female,112.3,4,2,5,948.18,1,0,0,0,0,0
Benha University,EntireUnit,Male,195.6,4,2,6,8603.46,0,1,1,1,0,0
GUC,EntireUnit,Male,95.0,3,2,4,10222.27,1,1,1,1,1,1
AUC,Bed,Male,173.7,4,2,8,2391.57,0,0,0,0,1,0
Mansoura University,Room,Female,86.1,2,1,2,1750.31,0,0,0,0,0,0
Assiut University,EntireUnit,Male,148.8,3,2,4,6005.22,0,0,1,0,1,1
Zagazig University,Room,Male,168.2,3,1,3,2945.17,1,1,1,1,1,1
Minia University,EntireUnit,Male,198.9,4,2,5,7146.52,1,0,0,0,0,0
Cairo University,EntireUnit,Male,195.2,2,1,3,14110.73,1,1,1,1,1,1
Suez Canal University,Room,Female,143.9,1,1,1,6399.39,0,0,0,0,0,0
Minia University,Room,Female,160.6,4,2,4,1976.47,0,1,0,1,1,1
Suez Canal University,Room,Female,173.9,4,2,5,2230.87,0,1,1,1,1,0
Suez Canal University,EntireUnit,Male,163.6,4,2,7,7550.57,1,1,1,1,1,0
Benha University,Bed,Male,196.9,4,2,6,1521.02,1,1,1,0,0,1
AUC,Room,Male,134.5,2,1,2,7343.67,1,1,0,1,1,0
Mansoura University,Bed,Male,145.7,3,1,3,2640.03,1,1,1,0,0,0
GUC,Bed,Male,188.2,2,2,4,4893.95,0,1,1,0,1,0
Assiut University,Room,Female,102.7,2,2,4,2137.84,1,1,0,1,0,0
GUC,Room,Female,179.0,2,1,2,7869.67,0,0,0,1,0,0
Zagazig University,Bed,Female,149.0,3,2,4,1680.82,0,0,1,1,1,1
Minia University,EntireUnit,Male,145.3,3,2,4,6887.95,1,1,1,1,1,1
Tanta University,Room,Female,115.4,4,2,6,1066.68,0,0,0,0,0,0
Alexandria University,EntireUnit,Female,169.6,4,2,4,12033.77,1,0,0,1,1,1
Minia University,EntireUnit,Male,138.4,2,1,2,4755.82,0,0,0,0,0,0
Suez Canal University,EntireUnit,Male,199.5,3,2,5,9036.44,0,1,1,1,1,1
Tanta University,Bed,Male,152.5,3,2,6,1001.53,1,0,0,1,1,1
Alexandria University,EntireUnit,Male,187.5,3,2,4,10548.36,1,0,0,0,1,1
GUC,EntireUnit,Female,176.2,1,1,2,17707.32,1,0,0,1,0,1
Fayoum University,Bed,Female,163.9,3,1,3,2042.47,1,0,1,1,1,1
Mansoura University,Bed,Male,182.8,4,2,4,2016.24,1,0,1,1,0,1
Ain Shams University,Room,Female,155.5,2,2,4,5625.7,1,1,0,1,1,1
Tanta University,Room,Female,171.7,3,1,3,2316.75,1,0,0,1,0,0
Fayoum University,Bed,Male,56.4,2,2,4,970.28,1,1,1,1,1,1
Helwan University,Room,Male,188.7,3,1,3,3349.23,1,1,1,1,1,1
Alexandria University,EntireUnit,Male,187.3,1,1,1,13524.91,1,1,1,1,1,1
Cairo University,Room,Female,92.1,2,1,2,3091.2,0,0,1,0,0,1
Fayoum University,Room,Female,170.2,2,2,4,4335.1,1,1,1,1,1,1
Fayoum University,Bed,Male,176.9,2,1,2,3392.81,1,0,1,0,1,1
Benha University,Room,Female,97.6,3,2,5,1297.97,0,0,0,0,0,0
GUC,Room,Female,101.2,3,1,3,2810.43,1,0,0,0,0,0
Tanta University,Bed,Female,55.4,2,1,2,1459.36,1,0,1,0,0,1
Assiut University,Bed,Female,117.7,4,2,7,804.7,0,1,1,1,1,1
Ain Shams University,EntireUnit,Male,196.1,2,1,3,12896.34,0,1,1,0,0,1
Mansoura University,EntireUnit,Female,179.4,2,2,4,8459.14,0,1,0,1,0,0
Assiut University,Room,Male,145.2,2,2,4,2743.28,1,0,0,1,0,0
Tanta University,Room,Female,179.4,4,2,7,2371.46,1,1,1,1,1,0
GUC,Room,Male,185.8,4,2,8,4579.16,0,1,0,0,0,0
Cairo University,Bed,Female,169.0,1,1,2,5538.7,1,1,0,1,1,1
Helwan University,EntireUnit,Female,111.4,3,2,6,5822.39,1,1,1,0,1,1
Helwan University,Room,Male,53.4,1,1,2,2585.35,1,0,0,0,1,0
Helwan University,Room,Female,105.3,1,1,2,4943.33,1,0,0,1,0,0
AUC,Room,Female,179.4,2,2,4,9548.95,1,0,0,0,0,0
Suez Canal University,Bed,Female,172.8,4,2,5,1343.55,0,0,0,0,1,0
Benha University,Room,Female,134.4,4,2,4,1685.26,1,1,1,1,1,1
Minia University,Bed,Male,168.4,3,2,5,1212.78,1,0,1,1,0,0
Mansoura University,Room,Male,45.3,1,1,1,2159.52,0,0,0,0,1,1
Zagazig University,Room,Female,157.0,3,2,6,2317.93,0,1,1,0,1,1
Zagazig University,Bed,Male,88.7,3,2,6,847.1,1,1,1,0,0,1
Minia University,EntireUnit,Male,130.6,3,2,5,6329.85,0,1,1,0,1,0
Helwan University,EntireUnit,Male,112.5,1,1,1,5197.11,1,0,0,1,0,0
Mansoura University,EntireUnit,Male,192.6,4,2,6,9679.74,1,1,1,1,0,0
Alexandria University,Bed,Female,131.4,3,2,4,2541.09,1,1,1,0,1,1
Mansoura University,Bed,Female,162.8,1,1,1,10029.01,1,1,1,1,1,1
Helwan University,EntireUnit,Female,181.9,3,2,5,7987.2,0,0,1,0,0,0
Mansoura University,Room,Female,117.7,1,1,1,6307.83,1,0,0,0,1,1
Tanta University,Room,Female,107.5,3,2,5,1432.85,0,0,0,1,1,0
Fayoum University,Bed,Female,106.8,2,2,4,1310.99,1,1,0,1,0,1
Suez Canal University,Bed,Female,111.7,4,2,8,700.27,1,0,1,1,1,0
Cairo University,Bed,Female,177.5,4,2,6,1789.16,0,0,0,1,0,0
Mansoura University,EntireUnit,Male,160.5,4,2,7,8835.18,1,1,1,1,1,1
AUC,Bed,Female,94.9,1,1,2,5180.57,0,0,0,0,0,0
Ain Shams University,Room,Female,40.7,1,1,2,2935.3,1,0,0,1,1,1
Suez Canal University,EntireUnit,Female,81.9,3,2,4,3612.53,1,0,0,0,1,0
Tanta University,Bed,Male,154.3,4,2,7,922.29,0,0,0,0,0,0
Helwan University,Bed,Female,133.0,3,1,3,2142.84,0,0,1,1,0,0
Helwan University,Room,Female,160.9,2,1,2,4575.62,0,1,0,1,1,0
Alexandria University,EntireUnit,Female,173.1,2,1,2,11848.3,1,0,0,0,1,1
Suez Canal University,Room,Female,168.8,4,2,7,2282.22,1,1,1,1,0,1
Assiut University,EntireUnit,Male,62.5,2,2,4,2571.45,0,0,1,0,0,0
Fayoum University,EntireUnit,Male,131.5,3,1,3,5385.07,1,0,1,0,0,0
Suez Canal University,Room,Male,175.9,2,1,2,4808.08,1,1,1,0,1,1
Minia University,EntireUnit,Male,107.5,2,1,3,4577.14,0,0,0,0,1,1
Minia University,Bed,Female,197.3,4,2,8,995.8,1,1,0,1,1,0
Minia University,Room,Male,144.7,4,2,7,1362.01,0,0,0,0,0,0
Alexandria University,Room,Female,194.9,1,1,1,12181.71,0,1,0,0,1,0
Alexandria University,EntireUnit,Male,107.3,4,2,5,8284.8,1,1,1,1,0,0
AUC,EntireUnit,Female,147.0,2,2,4,15357.24,0,0,0,0,0,0
GUC,EntireUnit,Male,193.3,4,2,8,18936.33,0,0,0,0,0,0
Minia University,EntireUnit,Male,179.0,4,2,4,8157.78,1,1,1,1,1,1
Ain Shams University,Bed,Male,98.2,1,1,1,7888.58,1,1,1,1,1,1
Fayoum University,Bed,Male,145.0,4,2,5,1305.79,0,1,1,1,1,1
Minia University,EntireUnit,Female,141.4,4,2,8,5789.48,0,1,0,1,1,1
Cairo University,Room,Female,125.5,4,2,6,1763.95,0,0,0,0,0,0
Mansoura University,EntireUnit,Female,143.5,3,2,4,5856.34,0,0,0,0,0,1
Zagazig University,Room,Male,67.2,2,2,4,1732.83,0,0,0,1,1,1
Fayoum University,Room,Female,101.2,3,2,5,1966.53,1,1,1,1,1,0
AUC,EntireUnit,Male,195.8,4,2,6,22188.48,0,0,0,0,0,0
Suez Canal University,Room,Female,177.1,2,1,3,4171.69,0,1,1,1,1,1
Helwan University,Bed,Male,199.6,4,2,6,1694.75,1,1,1,1,1,1
Alexandria University,Room,Female,130.9,3,1,3,2792.06,0,1,0,0,0,0
Alexandria University,Bed,Male,109.7,3,2,6,1078.43,1,0,0,0,0,0
Minia University,Bed,Male,133.5,2,1,3,1724.53,0,0,0,0,0,0
Tanta University,Bed,Female,192.4,3,2,4,1823.04,0,0,0,0,0,0
Cairo University,Room,Female,139.5,2,2,4,4872.68,1,1,1,1,1,1
Benha University,EntireUnit,Female,137.7,2,1,3,6810.3,1,1,1,1,1,1
Ain Shams University,Room,Male,175.5,1,1,1,10801.52,0,0,0,0,0,0
Assiut University,Room,Male,52.5,1,1,1,2095.2,0,0,0,0,0,0
Minia University,EntireUnit,Female,131.4,1,1,1,6361.51,1,1,1,1,1,1
Zagazig University,Bed,Female,199.6,3,2,6,1695.3,1,1,1,1,1,1
AUC,EntireUnit,Male,106.0,4,2,8,11336.63,1,0,0,0,0,1
GUC,Bed,Male,190.6,1,1,2,9220.19,0,1,0,1,0,0
Ain Shams University,Room,Female,181.2,3,2,5,3592.18,1,0,1,1,0,1
Tanta University,EntireUnit,Male,126.8,4,2,8,6745.64,0,1,0,1,1,0
Assiut University,EntireUnit,Female,139.7,3,2,5,5802.16,0,1,1,0,0,0
Minia University,Room,Male,116.4,1,1,2,4779.45,1,0,0,0,1,0
Fayoum University,Room,Female,188.4,3,2,6,2127.94,0,0,1,0,0,0
Minia University,Bed,Female,70.0,1,1,1,3419.99,1,1,0,0,1,1
Assiut University,Room,Male,118.9,3,1,3,1519.01,1,0,1,1,0,1
Cairo University,Bed,Female,64.7,1,1,1,5612.69,1,1,1,1,1,1
Mansoura University,EntireUnit,Female,107.1,4,2,6,4994.98,0,0,0,1,0,1
Tanta University,EntireUnit,Male,100.0,2,1,3,4197.9,0,0,0,0,0,1
AUC,EntireUnit,Female,136.6,3,2,4,17225.18,0,1,1,1,0,1
Minia University,Bed,Male,100.5,4,2,4,1216.44,1,1,1,1,1,1
Benha University,Room,Female,77.4,3,2,4,1470.35,1,1,0,1,0,1
Cairo University,Room,Female,166.5,2,1,3,5007.16,0,0,0,0,1,1
Fayoum University,EntireUnit,Female,193.8,3,1,3,6155.02,0,0,0,0,0,0
Assiut University,Room,Female,106.3,1,1,2,5728.69,1,1,1,1,1,1
Assiut University,Room,Female,174.3,4,2,6,1767.05,0,1,1,0,1,0
Benha University,EntireUnit,Female,170.2,2,1,2,6394.69,0,0,0,0,0,0
Ain Shams University,Bed,Male,79.9,3,2,5,856.41,0,0,0,0,1,1
Zagazig University,EntireUnit,Female,82.5,2,1,2,3438.19,0,0,0,0,0,0
Tanta University,Bed,Female,155.7,4,2,4,2002.62,1,1,1,1,1,1
